"WAY_ID";"KEY";"VALUE"
118936653;"amenity";"university"
118936653;"name";"Leibniz Universität Hannover"
118936658;"landuse";"village_green"
118936663;"addr:city";"Hannover"
118936663;"addr:country";"DE"
118936663;"addr:housenumber";"5"
118936663;"addr:postcode";"30159"
118936663;"addr:street";"Schloßwender Straße"
118936663;"alt_name";"ZEW"
118936663;"amenity";"university"
118936663;"building";"yes"
118936663;"building:levels";"3.5"
118936663;"loc_name";"1210"
118936663;"name";"Zentrale Einrichtung für Weiterbildung"
119315208;"note";"geometry"
119315209;"note";"geometry"
119315210;"barrier";"fence"
119315211;"note";"geometry"
119315212;"building";"yes"
119315213;"amenity";"kindergarten"
119315213;"area";"yes"
119315213;"name";"Kindertagesstätte Christuskirche"
119315213;"phone";"+49 511 1678328"
119315214;"building";"yes"
119315370;"building";"yes"
120064841;"note";"linear even geometry"
120064846;"note";"linear even geometry"
120141132;"amenity";"kindergarten"
120141132;"name";"CampusKrümel e.V."
120141132;"website";"http://www.campuskruemel.de/"
120141135;"access";"private"
120141135;"leisure";"playground"
120141135;"name";"CampusKrümel e.V."
120141137;"addr:city";"Hannover"
120141137;"addr:country";"DE"
120141137;"addr:housenumber";"1"
120141137;"addr:postcode";"30159"
120141137;"addr:street";"Königsworther Platz"
120141137;"amenity";"university"
120141137;"building";"yes"
120141137;"building:levels";"5"
120141137;"loc_name";"1501A"
120141137;"name";"Wirtschaftswissenschaftliche Fakultät"
120141140;"note";"rectangular geometry"
120291656;"addr:city";"Hannover"
120291656;"addr:country";"DE"
120291656;"addr:housenumber";"14"
120291656;"addr:postcode";"30167"
120291656;"addr:street";"Am Judenkirchhof"
120291656;"building";"yes"
120291657;"building";"yes"
120363098;"railway";"platform"
120363098;"tunnel";"yes"
121108624;"addr:city";"Hannover"
121108624;"addr:country";"DE"
121108624;"addr:housenumber";"14"
121108624;"addr:postcode";"30169"
121108624;"addr:street";"Lavesallee"
121108624;"alt_name";"Otto-Brenner-Schule"
121108624;"amenity";"school"
121108624;"building";"yes"
121108624;"building:levels";"3"
121108624;"name";"BBS 5"
121108625;"addr:city";"Hannover"
121108625;"addr:country";"DE"
121108625;"addr:housenumber";"3"
121108625;"addr:postcode";"30169"
121108625;"addr:street";"Archivstraße"
121108625;"amenity";"public_building"
121108625;"building";"yes"
121108625;"name";"Haus kirchlicher Dienste"
121108625;"note";"Ehemalig: Amt für Gemeindedienst"
121108625;"operator";"Hannoversche Landeskirche"
121108626;"addr:city";"Hannover"
121108626;"addr:country";"DE"
121108626;"addr:housenumber";"3"
121108626;"addr:postcode";"30169"
121108626;"addr:street";"Archivstraße"
121108626;"amenity";"public_building"
121108626;"building";"yes"
121108626;"name";"Haus kirchlicher Dienste"
121108626;"note";"Ehemalig: Amt für Gemeindedienst"
121108626;"operator";"Hannoversche Landeskirche"
121108627;"addr:city";"Hannover"
121108627;"addr:country";"DE"
121108627;"addr:housenumber";"3"
121108627;"addr:postcode";"30169"
121108627;"addr:street";"Archivstraße"
121108627;"amenity";"public_building"
121108627;"building";"yes"
121108627;"name";"Haus kirchlicher Dienste"
121108627;"note";"Ehemalig: Amt für Gemeindedienst"
121108627;"operator";"Hannoversche Landeskirche"
121108628;"addr:city";"Hannover"
121108628;"addr:country";"DE"
121108628;"addr:housenumber";"3"
121108628;"addr:postcode";"30169"
121108628;"addr:street";"Archivstraße"
121108628;"amenity";"public_building"
121108628;"building";"yes"
121108628;"name";"Haus kirchlicher Dienste"
121108628;"note";"Ehemalig: Amt für Gemeindedienst"
121108628;"operator";"Hannoversche Landeskirche"
121108634;"building";"yes"
121108634;"source";"Bing"
121108635;"building";"school"
121528117;"alt_name";"PO-ZEI"
121528117;"amenity";"police"
121528117;"building";"yes"
121528117;"image";"http://www.presseportal.de/showbin.htx?id=190645Andtype=hires"
121528117;"man_made";"surveillance"
121528117;"note";"Schutzauftrag Generalkonsulat der Republik Türkei; Der Pavillion wird auch ""PO-ZEI"" genannt, weil das ""LI"" aus vielen Blickwinkeln nicht zu sehen ist."
121528117;"operator";"PK Nordstadt"
121528117;"surveillance";"public"
121863286;"building";"yes"
121863287;"building";"yes"
122189634;"landuse";"village_green"
122189634;"name";"Skulpturenmeile"
122189635;"landuse";"village_green"
122189635;"name";"Skulpturenmeile"
122189636;"landuse";"village_green"
122189636;"name";"Skulpturenmeile"
122189641;"highway";"footway"
122189644;"highway";"steps"
122189653;"barrier";"wall"
122189654;"barrier";"wall"
122189655;"barrier";"wall"
122189658;"barrier";"wall"
122291354;"cycleway";"lane"
122291354;"highway";"cycleway"
122291354;"name";"Klagesmarktkreisel"
122291354;"oneway";"yes"
122291355;"landuse";"village_green"
122291355;"name";"Skulpturenmeile"
122291356;"highway";"footway"
122291357;"bicycle";"designated"
122291357;"foot";"designated"
122291357;"highway";"path"
122291357;"surface";"paved"
122291358;"highway";"steps"
122291359;"cycleway";"lane"
122291359;"highway";"cycleway"
122291359;"oneway";"yes"
122291360;"bicycle";"designated"
122291360;"foot";"designated"
122291360;"highway";"path"
122291360;"oneway";"no"
122291360;"segregated";"yes"
122291360;"surface";"paving_stones"
122291361;"highway";"steps"
122291362;"highway";"footway"
122291363;"highway";"footway"
122291364;"landuse";"village_green"
122291364;"source";"Bing"
122291366;"note";"rectangular geometry"
122291367;"building";"yes"
122291367;"source";"Bing"
122291368;"building";"yes"
122291368;"source";"Bing"
122291369;"building";"yes"
122291369;"source";"Bing"
122291370;"note";"rectangular geometry"
122415908;"electrified";"contact_line"
122415908;"name";"10 - 17"
122415908;"oneway";"yes"
122415908;"railway";"tram"
122415908;"tunnel";"no"
122415909;"electrified";"contact_line"
122415909;"name";"10 - 17"
122415909;"railway";"tram"
122415909;"tunnel";"no"
122415910;"electrified";"contact_line"
122415910;"name";"10 - 17"
122415910;"oneway";"yes"
122415910;"railway";"tram"
122415910;"tunnel";"no"
122415911;"bicycle";"yes"
122415911;"foot";"yes"
122415911;"highway";"footway"
122415911;"wheelchair";"yes"
122415912;"electrified";"contact_line"
122415912;"name";"10 - 17"
122415912;"railway";"tram"
122415912;"tunnel";"no"
122415913;"bicycle";"yes"
122415913;"foot";"yes"
122415913;"highway";"steps"
122424145;"highway";"secondary"
122424145;"name";"Lavesallee"
122424145;"oneway";"yes"
122424145;"postal_code";"30169"
122424145;"ref";"L 384"
122424146;"addr:city";"Hannover"
122424146;"addr:country";"DE"
122424146;"addr:housenumber";"1"
122424146;"addr:postcode";"30169"
122424146;"addr:street";"Hardenbergstraße"
122424146;"amenity";"police"
122424146;"building";"yes"
122424146;"building:levels";"5"
122424146;"name";"Polizeidirektion"
122424147;"highway";"footway"
122424148;"highway";"footway"
122743946;"highway";"service"
122743946;"service";"parking_aisle"
122743946;"source";"Bing"
122743949;"building";"yes"
122743949;"source";"Bing"
122743950;"building";"yes"
122743950;"source";"Bing"
122743951;"note";"rectangular"
122743952;"building";"yes"
122743952;"source";"Bing"
122743953;"building";"yes"
122743953;"source";"Bing"
122747064;"highway";"footway"
122747065;"highway";"footway"
122747066;"highway";"footway"
122747067;"highway";"footway"
122747068;"landuse";"village_green"
122747068;"source";"Bing"
122747069;"landuse";"village_green"
122747069;"source";"Bing"
122747070;"source";"Bing"
122747070;"waterway";"riverbank"
122747071;"waterway";"riverbank"
122749478;"highway";"footway"
122749479;"highway";"footway"
122749479;"tunnel";"yes"
122749480;"highway";"service"
122749480;"service";"parking_aisle"
122749481;"highway";"footway"
122749482;"highway";"service"
122749482;"service";"parking_aisle"
122749482;"source";"Bing"
122749483;"amenity";"parking"
122749483;"source";"Bing"
122749484;"amenity";"food_court"
122749484;"building";"yes"
122749485;"barrier";"fence"
122749486;"building";"yes"
122749486;"source";"Bing"
122749487;"building";"yes"
122749487;"source";"Bing"
122763988;"note";"geometry"
122763990;"public_transport";"platform"
122763991;"public_transport";"platform"
122763992;"public_transport";"platform"
122763993;"barrier";"wall"
122763994;"note";"geometry"
123384022;"addr:city";"Hannover"
123384022;"addr:country";"DE"
123384022;"addr:housenumber";"13"
123384022;"addr:postcode";"30167"
123384022;"addr:street";"An der Christuskirche"
123384022;"building";"yes"
123384022;"source";"HiRes aerial imagery 2009"
123414844;"note";"even geometry"
123693677;"highway";"residential"
123693677;"maxspeed";"30"
123693677;"name";"Brüggemannhof"
123693677;"postal_code";"30167"
123693678;"addr:city";"Hannover"
123693678;"addr:country";"DE"
123693678;"addr:housenumber";"10"
123693678;"addr:postcode";"30159"
123693678;"addr:street";"Postkamp"
123693678;"building";"yes"
123693678;"name";"Mercure"
123693678;"stars";"4"
123693678;"tourism";"hotel"
123693679;"highway";"path"
123693679;"source";"HiRes aerial imagery 2009"
123693679;"surface";"unpaved"
124259414;"bicycle";"yes"
124259414;"highway";"pedestrian"
124259414;"name";"Georgstraße"
124259414;"postal_code";"30159"
124259415;"area";"yes"
124259415;"highway";"pedestrian"
124259415;"name";"Große Packhofstraße"
124259415;"postal_code";"30159"
124259416;"addr:city";"Hannover"
124259416;"addr:country";"DE"
124259416;"addr:housenumber";"1"
124259416;"addr:postcode";"30159"
124259416;"addr:street";"Georgstraße"
124259416;"building";"yes"
124259416;"source";"HiRes aerial imagery 2009"
124259417;"addr:city";"Hannover"
124259417;"addr:country";"DE"
124259417;"addr:housenumber";"3"
124259417;"addr:postcode";"30159"
124259417;"addr:street";"Georgstraße"
124259417;"building";"yes"
124259417;"source";"HiRes aerial imagery 2009"
124259418;"addr:city";"Hannover"
124259418;"addr:country";"DE"
124259418;"addr:housenumber";"5"
124259418;"addr:postcode";"30159"
124259418;"addr:street";"Georgstraße"
124259418;"building";"yes"
124259418;"source";"HiRes aerial imagery 2009"
124259419;"addr:city";"Hannover"
124259419;"addr:country";"DE"
124259419;"addr:housenumber";"7"
124259419;"addr:postcode";"30159"
124259419;"addr:street";"Georgstraße"
124259419;"building";"yes"
124259419;"source";"HiRes aerial imagery 2009"
124259420;"addr:city";"Hannover"
124259420;"addr:country";"DE"
124259420;"addr:housenumber";"9"
124259420;"addr:postcode";"30159"
124259420;"addr:street";"Georgstraße"
124259420;"building";"yes"
124259420;"source";"HiRes aerial imagery 2009"
124259421;"area";"yes"
124259421;"highway";"pedestrian"
124259421;"name";"Kanalstraße"
124259421;"postal_code";"30159"
124259422;"highway";"pedestrian"
124259422;"name";"Kleine Packhofstraße"
124259422;"postal_code";"30159"
124259423;"highway";"pedestrian"
124259423;"name";"Limburgstraße"
124259423;"postal_code";"30159"
124259424;"area";"yes"
124259424;"highway";"pedestrian"
124259424;"name";"Nordmannpassage"
124259424;"postal_code";"30159"
124259425;"bicycle";"yes"
124259425;"highway";"pedestrian"
124259425;"name";"Schillerstraße"
124259425;"postal_code";"30159"
124259426;"highway";"footway"
124259427;"highway";"service"
124259427;"source";"Bing"
124259427;"tunnel";"yes"
124259428;"highway";"service"
124259428;"source";"Bing"
124259428;"tunnel";"yes"
124259429;"highway";"service"
124259430;"highway";"pedestrian"
124259431;"highway";"pedestrian"
124259432;"highway";"service"
124259432;"tunnel";"yes"
124259433;"highway";"pedestrian"
124259433;"source";"Bing"
124259434;"highway";"steps"
124259435;"highway";"service"
124259435;"source";"Bing"
124259436;"highway";"steps"
124259437;"highway";"service"
124259437;"source";"Bing"
124259438;"note";"geometry"
124259439;"note";"geometry"
124259440;"tunnel";"yes"
124259441;"barrier";"wall"
124259441;"source";"Bing"
124259442;"addr:city";"Hannover"
124259442;"addr:country";"DE"
124259442;"addr:housenumber";"2a"
124259442;"addr:postcode";"30159"
124259442;"addr:street";"Andreaestraße"
124259442;"building";"yes"
124259442;"source";"Bing"
124259443;"barrier";"wall"
124259443;"source";"Bing"
124259444;"addr:city";"Hannover"
124259444;"addr:country";"DE"
124259444;"addr:housenumber";"26a"
124259444;"addr:postcode";"30159"
124259444;"addr:street";"Große Packhofstraße"
124259444;"building";"yes"
124259444;"source";"Bing"
124259445;"building";"yes"
124259445;"source";"HiRes aerial imagery 2009"
124259446;"building";"yes"
124259446;"source";"Bing"
124259447;"addr:city";"Hannover"
124259447;"addr:country";"DE"
124259447;"addr:housenumber";"27"
124259447;"addr:postcode";"30159"
124259447;"addr:street";"Große Packhofstraße"
124259447;"building";"yes"
124259447;"source";"Bing"
124259448;"building";"yes"
124259448;"source";"Bing"
124259449;"building";"yes"
124259449;"source";"Bing"
124259450;"amenity";"parking"
124259450;"source";"HiRes aerial imagery 2009"
124259451;"building";"yes"
124259451;"source";"HiRes aerial imagery 2009"
124259452;"addr:city";"Hannover"
124259452;"addr:country";"DE"
124259452;"addr:housenumber";"27"
124259452;"addr:postcode";"30159"
124259452;"addr:street";"Georgstraße"
124259452;"building";"yes"
124259452;"source";"Bing"
124270954;"addr:city";"Hannover"
124270954;"addr:country";"DE"
124270954;"addr:housenumber";"15"
124270954;"addr:postcode";"30159"
124270954;"addr:street";"Goethestraße"
124270954;"building";"yes"
124270954;"source";"Bing"
124270955;"addr:city";"Hannover"
124270955;"addr:country";"DE"
124270955;"addr:housenumber";"19"
124270955;"addr:postcode";"30159"
124270955;"addr:street";"Goethestraße"
124270955;"building";"yes"
124270955;"source";"Bing"
124270956;"addr:city";"Hannover"
124270956;"addr:country";"DE"
124270956;"addr:housenumber";"29"
124270956;"addr:postcode";"30159"
124270956;"addr:street";"Georgstraße"
124270956;"building";"yes"
124270956;"source";"Bing"
124270957;"addr:city";"Hannover"
124270957;"addr:country";"DE"
124270957;"addr:housenumber";"2b"
124270957;"addr:postcode";"30159"
124270957;"addr:street";"Andreaestraße"
124270957;"building";"yes"
124270957;"source";"Bing"
124270958;"addr:city";"Hannover"
124270958;"addr:country";"DE"
124270958;"addr:housenumber";"3"
124270958;"addr:postcode";"30159"
124270958;"addr:street";"Andreaestraße"
124270958;"building";"yes"
124270958;"source";"Bing"
124270959;"building";"yes"
124270959;"source";"Bing"
124270960;"building";"yes"
124270960;"source";"Bing"
124270961;"note";"geometry"
124270962;"note";"geometry"
124270963;"building";"yes"
124270963;"source";"Bing"
124270964;"building";"yes"
124270964;"source";"Bing"
124270965;"building";"yes"
124270965;"source";"Bing"
124270966;"building";"yes"
124270966;"source";"Bing"
124270967;"building";"yes"
124270967;"source";"Bing"
124270968;"building";"yes"
124270968;"source";"Bing"
124270969;"building";"yes"
124270969;"source";"Bing"
124270970;"building";"yes"
124270970;"source";"Bing"
124270971;"note";"geometry"
124270972;"note";"geometry"
124270973;"building";"yes"
124270973;"source";"Bing"
124270974;"note";"geometry"
124270975;"note";"geometry"
124270976;"note";"geometry"
124270977;"building";"yes"
124270977;"source";"Bing"
124270978;"note";"geometry"
124270979;"note";"geometry"
124426748;"addr:housenumber";"1"
124426748;"addr:postcode";"30159"
124426748;"addr:street";"Landschaftstraße"
124426748;"building";"yes"
124426750;"addr:housenumber";"1"
124426750;"addr:postcode";"30159"
124426750;"addr:street";"Sophienstraße"
124426750;"building";"yes"
124426750;"source";"Bing"
124426752;"addr:housenumber";"10"
124426752;"addr:postcode";"30159"
124426752;"addr:street";"Prinzenstraße"
124426752;"building";"yes"
124426752;"source";"Bing"
124426753;"addr:housenumber";"12"
124426753;"addr:postcode";"30159"
124426753;"addr:street";"Prinzenstraße"
124426753;"building";"yes"
124426753;"source";"Bing"
124426755;"addr:housenumber";"14"
124426755;"addr:postcode";"30159"
124426755;"addr:street";"Prinzenstraße"
124426755;"building";"yes"
124426755;"source";"Bing"
124426756;"addr:city";"Hannover"
124426756;"addr:country";"DE"
124426756;"addr:housenumber";"16"
124426756;"addr:postcode";"30159"
124426756;"addr:street";"Prinzenstraße"
124426756;"building";"yes"
124426756;"source";"Bing"
124426758;"addr:city";"Hannover"
124426758;"addr:country";"DE"
124426758;"addr:housenumber";"24"
124426758;"addr:postcode";"30159"
124426758;"addr:street";"Escherstraße"
124426758;"building";"yes"
124426758;"source";"Bing"
124426759;"addr:city";"Hannover"
124426759;"addr:country";"DE"
124426759;"addr:housenumber";"25"
124426759;"addr:postcode";"30159"
124426759;"addr:street";"Escherstraße"
124426759;"building";"yes"
124426759;"source";"Bing"
124426760;"addr:city";"Hannover"
124426760;"addr:country";"DE"
124426760;"addr:housenumber";"26"
124426760;"addr:postcode";"30159"
124426760;"addr:street";"Escherstraße"
124426760;"building";"yes"
124426760;"source";"Bing"
124426761;"addr:city";"Hannover"
124426761;"addr:country";"DE"
124426761;"addr:housenumber";"5"
124426761;"addr:postcode";"30159"
124426761;"addr:street";"Lützowstraße"
